Vehicle_Count,NO2_Emissions,Traffic_Flow_Speed,Rush_Hour_Indicator,Hour,Day_of_Week,Weather_Conditions_Cloudy,Weather_Conditions_Hazy,Weather_Conditions_Rainy,High_Congestion
197,14.32,37.166666666666664,0,23,1,False,False,False,0
181,18.87,39.83333333333333,0,16,1,False,False,False,0
390,39.23,5.0,0,23,3,False,False,False,1
74,65.35,57.666666666666664,0,2,1,False,True,False,0
97,79.67,53.83333333333333,0,22,0,False,False,True,0
186,72.57,39.0,0,2,6,False,False,False,0
192,17.37,38.0,0,3,2,False,False,False,0
326,24.61,15.666666666666664,0,4,3,True,False,False,1
301,37.03,19.833333333333336,0,16,6,True,False,False,1
152,53.11,44.66666666666667,0,2,5,False,False,True,0
43,77.35,62.833333333333336,1,17,1,False,False,False,0
272,28.02,24.666666666666664,0,21,6,False,False,False,1
316,49.65,17.333333333333336,0,13,3,True,False,False,1
105,50.97,52.5,1,18,2,False,False,False,0
284,40.83,22.666666666666664,0,21,5,True,False,False,1
345,37.27,12.5,0,20,6,False,False,True,1
145,45.47,45.83333333333333,0,3,5,False,True,False,0
76,21.23,57.333333333333336,0,1,6,True,False,False,0
362,39.38,9.666666666666664,0,16,4,False,False,True,1
36,42.68,64.0,0,4,3,False,False,True,0
109,29.68,51.83333333333333,1,19,2,True,False,False,0
66,41.55,59.0,0,14,3,True,False,False,0
171,28.52,41.5,0,2,1,False,False,False,0
364,12.37,9.333333333333336,0,12,2,False,True,False,1
175,42.49,40.83333333333333,0,16,2,True,False,False,0
153,74.84,44.5,0,23,4,False,False,False,0
137,75.59,47.16666666666667,1,18,3,False,False,False,0
225,68.1,32.5,0,4,0,True,False,False,1
113,53.65,51.16666666666667,1,17,0,False,False,False,0
77,19.53,57.166666666666664,0,21,5,False,False,False,0
158,21.47,43.66666666666667,0,13,0,True,False,False,0
397,22.13,5.0,0,0,1,False,True,False,1
268,24.94,25.333333333333336,0,21,4,True,False,False,1
256,56.61,27.333333333333336,0,3,4,False,True,False,1
20,72.4,66.66666666666667,0,3,2,False,True,False,0
172,22.45,41.33333333333333,0,0,2,False,True,False,0
161,21.29,43.16666666666667,0,1,1,True,False,False,0
262,78.71,26.333333333333336,0,21,3,True,False,False,1
195,13.97,37.5,0,15,0,False,False,True,0
50,35.78,61.666666666666664,0,15,0,False,False,True,0
319,52.58,16.833333333333336,0,20,3,True,False,False,1
306,77.54,19.0,0,12,2,False,False,False,1
304,57.95,19.333333333333336,0,13,0,True,False,False,1
206,32.3,35.666666666666664,0,13,0,False,False,False,0
284,49.79,22.666666666666664,0,15,4,True,False,False,1
155,42.81,44.16666666666667,0,3,4,True,False,False,0
221,77.39,33.166666666666664,0,21,5,True,False,False,1
294,29.06,21.0,0,13,1,False,True,False,1
148,10.21,45.33333333333333,0,0,6,False,False,True,0
310,79.93,18.333333333333336,0,21,5,False,False,True,1
390,15.0,5.0,1,17,1,False,True,False,1
191,67.32,38.16666666666667,0,12,4,False,False,True,0
235,27.57,30.833333333333336,0,22,3,True,False,False,1
258,70.46,27.0,0,16,5,False,False,False,1
217,50.95,33.833333333333336,0,14,0,False,True,False,1
99,59.47,53.5,0,23,2,False,False,False,0
378,64.46,7.0,0,4,0,False,False,False,1
246,34.12,29.0,0,15,0,True,False,False,1
86,38.95,55.666666666666664,0,23,0,False,False,True,0
204,20.94,36.0,0,4,1,False,False,False,0
344,68.31,12.666666666666664,0,21,3,False,True,False,1
178,73.16,40.33333333333333,0,15,4,False,False,False,0
41,48.71,63.166666666666664,0,14,3,False,True,False,0
97,48.48,53.83333333333333,0,4,3,False,True,False,0
386,64.99,5.666666666666671,0,0,0,False,True,False,1
213,35.38,34.5,0,14,2,False,True,False,1
336,59.86,14.0,0,23,5,True,False,False,1
297,73.53,20.5,0,3,4,False,False,False,1
184,68.25,39.33333333333333,0,2,2,False,True,False,0
130,11.39,48.33333333333333,0,0,5,False,False,False,0
294,20.61,21.0,0,2,3,False,False,True,1
227,33.16,32.166666666666664,0,15,2,False,False,False,1
194,56.8,37.666666666666664,0,15,1,False,False,False,0
257,54.05,27.166666666666664,0,1,4,False,False,False,1
382,43.02,6.333333333333336,1,18,3,False,False,False,1
178,57.17,40.33333333333333,0,23,4,True,False,False,0
66,46.16,59.0,0,13,6,False,False,False,0
156,48.68,44.0,0,3,5,True,False,False,0
72,22.19,58.0,0,0,3,False,True,False,0
327,31.09,15.5,0,21,1,False,True,False,1
237,75.53,30.5,0,0,0,True,False,False,1
279,56.3,23.5,0,4,3,False,False,True,1
62,30.5,59.666666666666664,0,20,2,False,False,False,0
158,55.2,43.66666666666667,1,19,3,False,True,False,0
233,68.54,31.166666666666664,0,13,5,True,False,False,1
262,73.67,26.333333333333336,1,17,6,False,False,True,1
42,50.98,63.0,1,18,1,True,False,False,0
382,71.74,6.333333333333336,0,4,4,False,False,True,1
326,16.75,15.666666666666664,0,3,0,False,False,False,1
279,33.4,23.5,0,16,4,False,False,True,1
353,41.17,11.166666666666664,0,13,3,False,False,True,1
128,66.98,48.66666666666667,1,19,3,False,True,False,0
348,47.69,12.0,0,15,2,False,False,False,1
316,78.98,17.333333333333336,0,14,6,False,False,True,1
215,24.18,34.166666666666664,0,20,0,True,False,False,1
287,75.07,22.166666666666664,0,4,1,False,True,False,1
301,75.84,19.833333333333336,0,22,3,True,False,False,1
34,30.7,64.33333333333333,0,0,1,False,False,False,0
389,36.16,5.166666666666671,0,2,5,False,True,False,1
345,30.23,12.5,0,13,5,False,False,True,1
254,60.63,27.666666666666664,1,19,6,False,False,False,1
214,67.22,34.333333333333336,0,21,1,False,False,True,1
243,36.45,29.5,0,1,5,False,False,True,1
334,45.32,14.333333333333336,0,1,6,False,False,True,1
375,55.43,7.5,0,1,1,True,False,False,1
332,16.03,14.666666666666664,0,4,6,False,False,False,1
318,23.21,17.0,1,19,4,False,False,False,1
339,37.57,13.5,0,22,5,True,False,False,1
183,23.4,39.5,0,16,4,False,True,False,0
38,59.72,63.666666666666664,1,17,5,True,False,False,0
146,79.1,45.66666666666667,0,15,0,False,False,False,0
333,64.29,14.5,0,21,6,False,True,False,1
383,17.39,6.166666666666664,0,22,2,False,True,False,1
97,57.15,53.83333333333333,0,23,4,False,True,False,0
149,15.62,45.16666666666667,1,18,5,True,False,False,0
377,76.91,7.166666666666664,0,13,2,True,False,False,1
259,76.92,26.833333333333336,0,12,1,False,False,True,1
167,60.48,42.16666666666667,0,16,0,False,False,True,0
238,40.7,30.333333333333336,0,1,5,False,False,True,1
272,26.01,24.666666666666664,0,13,0,True,False,False,1
249,70.94,28.5,0,3,0,False,False,True,1
93,71.95,54.5,0,0,2,False,False,False,0
389,62.95,5.166666666666671,1,18,2,False,False,False,1
49,54.27,61.833333333333336,0,23,3,False,False,True,0
373,29.29,7.833333333333336,1,19,3,False,False,False,1
273,56.61,24.5,0,3,0,False,False,False,1
360,55.18,10.0,0,12,6,False,True,False,1
294,50.23,21.0,0,4,1,True,False,False,1
148,53.63,45.33333333333333,1,18,5,False,False,True,0
399,68.23,5.0,0,21,6,False,False,False,1
386,35.31,5.666666666666671,0,12,6,False,True,False,1
70,63.9,58.333333333333336,0,4,1,False,False,False,0
364,27.15,9.333333333333336,0,3,3,True,False,False,1
221,44.71,33.166666666666664,0,20,3,True,False,False,1
308,48.56,18.666666666666664,0,2,3,True,False,False,1
235,56.11,30.833333333333336,1,19,5,True,False,False,1
100,19.2,53.33333333333333,0,23,2,False,False,True,0
329,38.1,15.166666666666664,0,21,6,True,False,False,1
167,16.74,42.16666666666667,0,2,0,True,False,False,0
51,65.37,61.5,0,15,2,False,True,False,0
314,63.93,17.666666666666664,1,18,0,True,False,False,1
330,66.99,15.0,0,15,3,False,False,True,1
340,54.5,13.333333333333336,0,16,3,False,False,False,1
41,17.96,63.166666666666664,0,22,5,False,False,True,0
225,12.87,32.5,1,18,4,True,False,False,1
296,78.52,20.666666666666664,0,16,0,False,False,True,1
390,65.95,5.0,0,2,1,False,True,False,1
312,26.61,18.0,0,22,2,False,False,False,1
211,64.14,34.833333333333336,0,13,5,False,True,False,0
159,72.73,43.5,1,17,5,True,False,False,0
373,17.32,7.833333333333336,0,12,0,False,False,True,1
29,16.86,65.16666666666667,1,18,0,True,False,False,0
274,41.27,24.333333333333336,0,21,4,False,True,False,1
294,19.36,21.0,0,20,1,False,False,True,1
250,72.13,28.333333333333336,0,13,6,False,True,False,1
182,13.31,39.66666666666667,0,20,6,False,False,True,0
120,47.63,50.0,0,20,2,False,False,False,0
203,53.56,36.166666666666664,1,17,1,False,False,True,0
368,69.52,8.666666666666664,0,21,5,False,False,True,1
103,20.13,52.83333333333333,1,19,3,True,False,False,0
86,21.34,55.666666666666664,1,17,4,True,False,False,0
96,37.51,54.0,0,3,5,False,False,False,0
333,60.19,14.5,1,17,1,True,False,False,1
82,32.25,56.333333333333336,0,13,6,False,True,False,0
45,71.89,62.5,0,20,0,True,False,False,0
358,42.61,10.333333333333336,1,18,2,False,True,False,1
257,12.07,27.166666666666664,1,17,3,False,False,False,1
207,35.98,35.5,0,2,5,True,False,False,0
52,14.26,61.333333333333336,0,20,5,True,False,False,0
372,51.14,8.0,0,12,3,True,False,False,1
289,12.36,21.833333333333336,0,2,6,False,False,True,1
123,15.7,49.5,0,14,4,False,False,False,0
238,17.35,30.333333333333336,0,15,5,True,False,False,1
125,15.2,49.16666666666667,0,3,6,False,False,False,0
202,29.58,36.333333333333336,0,1,4,True,False,False,0
35,37.47,64.16666666666667,1,17,6,True,False,False,0
290,53.06,21.666666666666664,0,23,1,True,False,False,1
313,14.25,17.833333333333336,0,12,0,False,True,False,1
384,52.02,6.0,0,16,2,False,False,False,1
97,46.88,53.83333333333333,0,15,0,True,False,False,0
69,59.55,58.5,0,13,2,True,False,False,0
109,10.09,51.83333333333333,0,0,5,False,False,False,0
400,40.59,5.0,0,12,4,True,False,False,1
81,75.17,56.5,0,13,3,True,False,False,0
155,60.86,44.16666666666667,0,13,1,True,False,False,0
282,41.09,23.0,0,15,4,True,False,False,1
323,11.08,16.166666666666664,1,18,6,True,False,False,1
352,11.76,11.333333333333336,0,16,1,False,False,False,1
29,27.86,65.16666666666667,0,14,4,False,True,False,0
259,24.59,26.833333333333336,1,18,2,False,True,False,1
308,64.18,18.666666666666664,0,20,6,True,False,False,1
278,47.87,23.666666666666664,0,13,1,True,False,False,1
69,39.79,58.5,0,13,5,False,False,True,0
260,61.65,26.666666666666664,0,20,5,True,False,False,1
232,31.41,31.333333333333336,0,14,1,False,True,False,1
79,43.28,56.833333333333336,1,17,1,False,True,False,0
311,20.28,18.166666666666664,1,18,4,False,False,True,1
170,29.09,41.66666666666667,0,2,3,False,True,False,0
394,47.49,5.0,0,20,5,False,False,True,1
271,37.45,24.833333333333336,0,20,0,False,False,False,1
48,52.5,62.0,0,22,1,True,False,False,0
42,44.05,63.0,0,2,2,False,False,False,0
124,72.28,49.33333333333333,0,2,1,False,False,False,0
336,13.36,14.0,0,22,2,False,False,True,1
390,58.31,5.0,0,2,2,False,True,False,1
193,53.5,37.833333333333336,0,4,4,True,False,False,0
44,43.95,62.666666666666664,0,0,6,False,True,False,0
49,47.82,61.833333333333336,0,1,5,False,False,True,0
102,39.95,53.0,0,22,2,False,False,False,0
181,29.72,39.83333333333333,0,1,6,False,True,False,0
113,37.69,51.16666666666667,0,23,0,False,True,False,0
93,13.42,54.5,0,21,5,True,False,False,0
154,31.09,44.33333333333333,0,0,2,False,False,False,0
274,77.05,24.333333333333336,1,17,4,True,False,False,1
378,66.33,7.0,1,17,0,False,False,True,1
38,17.83,63.666666666666664,1,19,5,False,False,False,0
27,72.95,65.5,0,15,3,False,False,True,0
162,45.24,43.0,0,22,1,False,False,True,0
218,27.43,33.666666666666664,0,20,2,False,False,False,1
199,50.21,36.833333333333336,0,12,4,False,False,True,0
208,34.99,35.333333333333336,0,21,6,False,True,False,0
78,39.59,57.0,0,22,6,False,True,False,0
154,60.69,44.33333333333333,1,17,4,False,False,False,0
197,47.06,37.166666666666664,0,23,3,False,False,False,0
155,60.41,44.16666666666667,0,1,3,True,False,False,0
340,26.22,13.333333333333336,1,18,6,False,False,False,1
25,70.15,65.83333333333333,0,3,6,True,False,False,0
377,24.84,7.166666666666664,0,20,1,False,False,False,1
102,38.28,53.0,0,20,1,True,False,False,0
59,60.16,60.166666666666664,0,21,1,False,True,False,0
29,55.49,65.16666666666667,0,16,2,False,False,False,0
324,11.38,16.0,1,19,1,True,False,False,1
352,49.74,11.333333333333336,1,18,0,True,False,False,1
93,60.59,54.5,0,23,5,False,False,True,0
362,65.76,9.666666666666664,0,3,4,False,False,True,1
144,68.88,46.0,0,21,2,False,True,False,0
336,68.93,14.0,0,0,6,False,False,True,1
58,16.34,60.333333333333336,0,2,0,True,False,False,0
372,57.07,8.0,1,19,5,False,False,True,1
95,63.18,54.166666666666664,0,1,4,False,False,True,0
112,65.66,51.33333333333333,1,18,5,False,False,True,0
256,77.23,27.333333333333336,0,1,2,False,False,False,1
274,17.17,24.333333333333336,0,2,4,True,False,False,1
358,56.34,10.333333333333336,0,22,6,False,True,False,1
201,32.41,36.5,0,13,3,False,False,False,0
104,65.02,52.66666666666667,1,19,4,False,True,False,0
360,69.26,10.0,0,2,6,True,False,False,1
200,59.58,36.666666666666664,0,14,6,False,True,False,0
111,56.82,51.5,0,21,3,False,False,True,0
36,17.21,64.0,0,1,4,False,False,True,0
395,62.98,5.0,0,0,4,True,False,False,1
338,56.45,13.666666666666664,1,18,3,False,False,True,1
313,34.37,17.833333333333336,0,21,6,False,False,True,1
383,17.51,6.166666666666664,1,17,4,True,False,False,1
283,77.8,22.833333333333336,0,16,1,True,False,False,1
80,10.59,56.666666666666664,0,16,2,False,False,False,0
28,16.63,65.33333333333333,0,13,0,False,True,False,0
168,63.13,42.0,0,21,1,False,True,False,0
195,32.53,37.5,1,18,5,False,False,False,0
345,64.04,12.5,0,23,3,False,False,True,1
258,23.41,27.0,0,13,2,True,False,False,1
93,40.01,54.5,0,4,6,False,False,False,0
284,27.5,22.666666666666664,1,18,3,False,False,False,1
158,57.66,43.66666666666667,0,20,4,False,False,False,0
341,62.14,13.166666666666664,0,22,2,True,False,False,1
300,55.9,20.0,0,15,4,False,False,False,1
272,39.34,24.666666666666664,0,1,0,True,False,False,1
107,61.93,52.16666666666667,0,0,0,False,True,False,0
400,30.77,5.0,0,13,5,True,False,False,1
199,70.46,36.833333333333336,0,23,5,False,False,False,0
314,11.05,17.666666666666664,0,15,0,True,False,False,1
42,78.72,63.0,0,13,5,False,True,False,0
184,40.52,39.33333333333333,0,0,3,False,False,True,0
201,54.39,36.5,0,3,3,True,False,False,0
310,36.79,18.333333333333336,0,20,5,True,False,False,1
327,75.75,15.5,0,22,3,False,False,False,1
300,41.03,20.0,0,2,3,False,False,True,1
79,25.69,56.833333333333336,0,0,1,False,True,False,0
74,44.02,57.666666666666664,0,16,1,False,True,False,0
28,35.18,65.33333333333333,0,23,6,True,False,False,0
38,67.35,63.666666666666664,0,23,1,True,False,False,0
116,70.25,50.66666666666667,0,3,3,True,False,False,0
291,12.79,21.5,1,19,2,True,False,False,1
390,27.19,5.0,0,14,5,False,True,False,1
267,62.87,25.5,0,1,6,False,False,False,1
265,68.84,25.833333333333336,0,0,5,False,False,False,1
91,50.89,54.833333333333336,0,13,0,False,False,False,0
126,16.6,49.0,0,2,3,False,True,False,0
119,41.27,50.16666666666667,0,23,0,True,False,False,0
173,34.29,41.16666666666667,0,20,4,True,False,False,0
108,46.38,52.0,1,17,5,False,False,False,0
57,28.94,60.5,0,22,3,False,True,False,0
164,11.29,42.66666666666667,0,23,5,False,False,True,0
164,23.85,42.66666666666667,0,12,4,False,True,False,0
329,78.73,15.166666666666664,0,15,6,False,False,True,1
42,32.6,63.0,0,15,1,False,False,True,0
73,52.18,57.833333333333336,1,18,1,False,True,False,0
150,31.28,45.0,0,4,1,False,True,False,0
296,42.52,20.666666666666664,0,2,2,False,False,False,1
59,78.12,60.166666666666664,0,14,4,True,False,False,0
392,16.34,5.0,0,14,2,False,False,False,1
70,19.1,58.333333333333336,0,0,6,True,False,False,0
256,40.86,27.333333333333336,0,23,1,False,True,False,1
237,66.04,30.5,0,1,1,False,True,False,1
62,72.97,59.666666666666664,1,18,3,True,False,False,0
211,38.91,34.833333333333336,1,19,4,False,False,True,0
380,45.65,6.666666666666664,1,18,6,False,False,False,1
69,47.89,58.5,0,22,3,False,False,True,0
285,11.13,22.5,0,3,6,False,True,False,1
193,48.21,37.833333333333336,0,1,0,False,True,False,0
283,57.54,22.833333333333336,0,2,2,True,False,False,1
152,72.16,44.66666666666667,0,1,5,False,False,True,0
379,41.4,6.833333333333336,0,4,0,False,True,False,1
305,43.39,19.166666666666664,0,20,0,True,False,False,1
159,51.66,43.5,0,22,1,True,False,False,0
295,25.06,20.833333333333336,0,3,4,False,True,False,1
197,76.13,37.166666666666664,0,14,4,False,False,False,0
197,47.18,37.166666666666664,0,4,0,False,False,False,0
174,67.1,41.0,1,18,2,True,False,False,0
228,15.75,32.0,1,18,2,False,True,False,1
97,54.85,53.83333333333333,0,2,0,False,True,False,0
210,11.21,35.0,1,18,3,False,False,True,0
96,52.6,54.0,0,14,0,False,True,False,0
39,11.2,63.5,0,14,1,False,False,False,0
285,17.15,22.5,0,20,1,False,False,False,1
379,27.54,6.833333333333336,0,15,0,False,True,False,1
212,38.41,34.666666666666664,0,0,4,False,False,False,0
344,66.31,12.666666666666664,0,0,3,False,False,True,1
91,32.55,54.833333333333336,0,0,0,False,False,True,0
143,60.83,46.16666666666667,0,0,1,False,True,False,0
324,44.27,16.0,0,20,2,False,False,False,1
252,20.4,28.0,0,23,4,False,True,False,1
107,38.64,52.16666666666667,1,18,1,False,False,True,0
63,36.03,59.5,0,20,1,True,False,False,0
28,59.0,65.33333333333333,0,16,6,False,False,True,0
55,30.37,60.833333333333336,0,23,1,True,False,False,0
211,23.21,34.833333333333336,1,18,0,True,False,False,0
388,62.19,5.333333333333329,0,3,4,False,True,False,1
82,13.47,56.333333333333336,1,18,4,False,True,False,0
101,15.12,53.16666666666667,0,12,6,True,False,False,0
54,38.67,61.0,0,16,4,False,False,False,0
385,54.63,5.833333333333329,0,0,0,False,False,False,1
283,48.63,22.833333333333336,0,23,2,True,False,False,1
195,36.52,37.5,1,19,2,False,True,False,0
179,14.47,40.16666666666667,0,12,3,False,False,True,0
211,37.98,34.833333333333336,0,16,3,True,False,False,0
141,42.58,46.5,0,4,1,False,False,False,0
249,66.16,28.5,0,14,4,False,True,False,1
329,22.25,15.166666666666664,0,16,1,False,False,True,1
95,78.79,54.166666666666664,0,23,4,False,False,True,0
284,53.58,22.666666666666664,0,15,3,False,True,False,1
177,11.34,40.5,0,4,6,False,False,True,0
273,73.71,24.5,0,1,3,False,False,True,1
76,29.82,57.333333333333336,0,4,6,False,False,False,0
116,34.94,50.66666666666667,0,1,6,False,False,False,0
392,50.33,5.0,0,20,2,False,False,True,1
194,51.73,37.666666666666664,0,4,6,False,False,False,0
206,50.99,35.666666666666664,0,16,5,False,False,True,0
33,19.03,64.5,0,13,2,True,False,False,0
55,70.79,60.833333333333336,0,20,0,False,False,False,0
250,24.34,28.333333333333336,0,0,4,False,False,False,1
232,10.54,31.333333333333336,0,21,6,False,False,True,1
245,60.15,29.166666666666664,1,19,0,False,False,False,1
338,26.43,13.666666666666664,0,4,6,False,True,False,1
101,69.35,53.16666666666667,1,17,3,True,False,False,0
387,49.12,5.5,0,15,6,False,False,False,1
318,19.87,17.0,0,14,5,False,False,False,1
317,55.87,17.166666666666664,1,17,5,False,True,False,1
155,32.83,44.16666666666667,0,23,4,False,False,False,0
120,58.26,50.0,0,1,4,False,True,False,0
83,49.81,56.166666666666664,0,21,3,False,True,False,0
173,11.16,41.16666666666667,0,14,4,False,True,False,0
311,51.64,18.166666666666664,1,19,1,False,False,True,1
191,52.09,38.16666666666667,0,2,3,False,True,False,0
99,22.33,53.5,0,2,6,True,False,False,0
393,10.76,5.0,1,19,5,False,False,False,1
55,68.31,60.833333333333336,0,20,2,True,False,False,0
281,56.93,23.166666666666664,0,14,2,False,False,False,1
88,78.27,55.333333333333336,0,15,3,True,False,False,0
281,38.24,23.166666666666664,1,18,2,False,False,False,1
304,34.42,19.333333333333336,0,1,2,False,False,False,1
26,40.79,65.66666666666667,1,18,0,True,False,False,0
297,77.32,20.5,1,18,5,False,False,False,1
302,50.97,19.666666666666664,1,19,3,False,False,False,1
231,76.73,31.5,0,2,4,False,True,False,1
96,39.1,54.0,0,23,1,True,False,False,0
233,75.59,31.166666666666664,1,18,1,False,True,False,1
128,55.06,48.66666666666667,1,18,5,False,False,False,0
389,62.69,5.166666666666671,0,2,5,True,False,False,1
90,24.37,55.0,0,22,5,False,False,False,0
309,61.52,18.5,0,4,6,False,False,True,1
